weight_concentration_prior,nll
0.0005633142670601352,1.3657640612611233
0.0005711586478126435,1.3645636794820242
0.0005791122647641759,1.3692481302482584
0.0005871766390733255,1.3641604628519315
0.000595353313081437,1.3618781084813962
0.0006036438506075864,1.365729934383216
0.0006120498372476703,1.361376638909416
0.0006205728806776501,1.3677917485318323
0.0006292146109610344,1.3722567991136796
0.0006379766808606282,1.362710942504846
0.0006468607661546328,1.3667737855408422
0.0006558685659571436,1.368476685635148
0.0006650018030431119,1.3640781164531501
0.0006742622241778342,1.3666701092630344
0.0006836516004510238,1.3654178096164395
0.0006931717276155408,1.366755380581614
0.0007028244264308353,1.3644080791218518
0.0007126115430111746,1.3670492220425747
0.0007225349491787215,1.3616747764873518
0.000732596542821523,1.3607469524197167
0.0007427982482564919,1.3630128313445187
0.0007531420165974376,1.3650528291432686
0.0007636298261282241,1.3716926006076742
0.000774263682681127,1.366253903528181
0.0007850456200204509,1.3658864840613816
0.0007959777002314986,1.3681633434334255
0.0008070620141149507,1.363793958296423
0.000818300681586739,1.36554059440008
0.0008296958520834907,1.3622445902906484
0.0008412497049736118,1.3624279699526731
0.0008529644499741026,1.3652868249597023
0.0008648423275731727,1.3641808145875018
0.0008768856094587427,1.362048144955124
0.0008890965989529158,1.3718166625067783
0.0009014776314524918,1.3647789605766423
0.0009140310748756232,1.363927394586039
0.0009267593301146883,1.3698557006454761
0.000939664831495469,1.3669230620631931
0.000952750047242729,1.362116533276151
0.0009660174799522646,1.3634547756915725
0.0009794696670695395,1.359173272199354
0.00099310918137498,1.36300557987829
0.001006938631476027,1.3631112486320263
0.0010209606623060466,1.3673032331819555
0.0010351779556301763,1.3634903573827086
0.0010495932305582276,1.367208466505972
0.0010642092440647246,1.3630131790600974
0.0010790287915161836,1.3595304132812895
0.0010940547072057424,1.3663565528997532
0.0011092898648952228,1.3675974905847395
0.001124737178364752,1.366401491924345
0.0011403996019700331,1.3684480155927192
0.0011562801312073755,1.3649661330482505
0.0011723818032865986,1.3658285276648994
0.0011887076977119032,1.3689562087996807
0.0012052609368708425,1.362922258370098
0.0012220446866314887,1.364275344649595
0.0012390621569479156,1.3690894591654297
0.0012563166024741215,1.3695821399676014
0.0012738113231864786,1.3631044834947195
0.001291549665014884,1.3624599840233522
0.0013095350204826678,1.3686842130487131
0.001327770829355429,1.3723850381793403
0.001346260579298911,1.3643938721798927
0.0013650078065460137,1.3680229892402553
0.0013840160965731315,1.3699228405317074
0.0014032890847858733,1.362249556832813
0.001422830457214352,1.3615333129588638
0.0014426439512181589,1.3659316096194247
0.00146273335620113,1.3682518520277342
0.0014831025143361043,1.366663392501326
0.0015037553212997384,1.362067452825959
0.001524695727017573,1.3619238496367168
0.0015459277364194785,1.3666262359834933
0.001567455410205595,1.36537616987815
0.001589282865622978,1.3681909302357333
0.0016114142772530198,1.3638493035748402
0.0016338538778098604,1.361797908488133
0.0016566059589499151,1.3645236879230507
0.0016796748720926532,1.3659506048343368
0.0017030650292528444,1.3631490599479783
0.001726780903884356,1.3617986831869215
0.0017508270317357234,1.3688148628265533
0.001775208011717636,1.3684622904455996
0.0017999285067824766,1.3608184807029102
0.0018249932448161524,1.3599453143237497
0.0018504070195423021,1.362553057950579
0.0018761746914391195,1.3642354003354364
0.0019023011886689458,1.364939549888465
0.0019287915080207778,1.3640199514151676
0.001955650715865949,1.3664160058503343
0.0019828839491270716,1.365956107468057
0.002010496416260497,1.3686603408101006
0.002038493398252464,1.3625287438702973
0.0020668802496290823,1.3623644696433759
0.002095662399480433,1.365954073008469
0.0021248453524988827,1.364283819559863
0.002154434690031882,1.3612264100179403
0.0021844360711494285,1.369576212721797
0.0022148552337263594,1.370071813973034
0.002245697995539774,1.3691692986785344
0.00227697025538168,1.3667176250308677
0.0023086779941871674,1.367373692659588
0.0023408272761782944,1.3649202700407468
0.002373424250023866,1.3637057041207228
0.002406475150015424,1.363184919717458
0.00243998629725955,1.3652491578155441
0.0024739641008868114,1.366215718163793
0.002508415059277541,1.366372785111224
0.002543345761304648,1.3635562498915395
0.002578762887593801,1.3661115718970358
0.002614673211801092,1.363998893819162
0.0026510836019085363,1.3690886562409645
0.0026880010215376074,1.3654643966692224
0.0027254325312810277,1.3642442142371038
0.00276338529005317,1.3632600345006205
0.002801866556459195,1.368100564212686
0.0028408836901833013,1.3659199272018214
0.002880444153396298,1.370176048222156
0.002920555512182745,1.3650691588625863
0.0029612254379880344,1.3662826412444764
0.003002461709085549,1.3672457665953766
0.003044272212064303,1.3618137876126828
0.0030866649433372744,1.3624339365172795
0.0031296480106707504,1.3607875965143708
0.0031732296347349765,1.3671984359638616
0.0032174181506763717,1.365924091117675
0.00326222200971167,1.3631563191424403
0.0033076497807442424,1.3714244568565257
0.0033537101520029287,1.364220211470855
0.0034004119327037063,1.3654341035490352
0.0034477640547344642,1.3649502904793673
0.0034957755743632753,1.3665813878080475
0.0035444556739704356,1.3670874350206283
0.003593813663804626,1.3707417536608792
0.0036438589837635444,1.3643697412577973
0.0036946012051993025,1.364748719705192
0.003746050032748993,1.3671937710351754
0.003798215306190736,1.3632731450113695
0.003851107002325569,1.3706239356833796
0.00390473523688556,1.3702099008053528
0.0039591102664684585,1.3650725731702327
0.004014242490499322,1.3632017603955981
0.004070142453219439,1.3669661252217893
0.004126820845702952,1.3660177145222259
0.004184288507901585,1.3634746209092965
0.004242556430717777,1.3646257807885027
0.004301635758106795,1.3620731603510214
0.004361537789208006,1.36599500341934
0.004422273980505897,1.3604498441707493
0.004483855948021191,1.3685531962044575
0.0045462954695324,1.3673904467431885
0.004609604486828434,1.364933887955257
0.004673795107992464,1.3631370787758426
0.004738879609717651,1.36788544480641
0.004804870439655134,1.3669417080159827
0.004871780218794631,1.362966839384855
0.004939621743878321,1.3658125100114693
0.005008407989848212,1.3630499861629393
0.0050781521123276704,1.3630537315016513
0.005148867450137497,1.3663963563936832
0.005220567527846975,1.3647144664115451
0.005293266058360562,1.3639664549288943
0.0053669769455404765,1.3631107811924117
0.005441714286865887,1.366070618511215
0.005517492376129128,1.366997475318868
0.005594325706169377,1.364648792721084
0.005672228971644543,1.365084905101728
0.005751217071841614,1.3599388621538229
0.005831305113526219,1.3686236353775731
0.0059125084138318814,1.363618622642185
0.005994842503189409,1.366606190074777
0.00607832312829723,1.3643066788511835
0.006162966255132942,1.3653818755085199
0.006248788072006888,1.3607114585467337
0.006335804992658254,1.3639352717323785
0.006424033659394191,1.365355194585526
0.0065134909462728026,1.3645958564362746
0.006604193962330305,1.3639571163104678
0.006696160054853215,1.3651482727089992
0.006789406812696112,1.3689349910452429
0.0068839520696454964,1.3653804505717757
0.00697981390783066,1.3638688476343765
0.0070770106611818895,1.3635402150945366
0.0071755609189369214,1.3672090846914575
0.007275483529196233,1.3620291131749978
0.007376797602527731,1.3713444705460538
0.007479522515621821,1.3672587202408497
0.0075836779149971905,1.364128125885919
0.007689283720758305,1.3652672506373644
0.0077963601304052365,1.3640836983676605
0.00790492762269642,1.3677138895357905
0.008015006961565405,1.3619998433539002
0.008126619200091946,1.3685555719446485
0.008239785684528511,1.3671767073826322
0.008354528058382871,1.3677065013613265
0.008470868266557402,1.363089198604477
0.00858882855954625,1.3640414294640524
0.008708431497690725,1.3662519280127843
0.008829699955494083,1.3616202926761338
0.0089526571259964,1.3692121352788362
0.009077326525210224,1.3665860981016913
0.009203731996618222,1.3629381298139476
0.009331897715733239,1.3609827098396212
0.009461848194721992,1.3673043404507
0.009593608287093146,1.369661940780556
0.009727203192450537,1.3663086472122548
0.009862658461312821,1.3639602852426667
0.01,1.36602921141377
0.010139254075588154,1.3642440466228805
0.010280447320933098,1.3612132381985018
0.010423606739764012,1.369129468487113
0.01056875971184804,1.3617700874454308
0.010715933998226712,1.364603717353217
0.010865157746525383,1.3647260732825777
0.01101645949633657,1.3614469647900413
0.011169868184678225,1.3640843926620125
0.011325413151528114,1.3665464631801243
0.011483124145435111,1.3642749990159853
0.011643031329208768,1.3704249833745332
0.011805165285688056,1.3663782376675735
0.011969557023590429,1.3664706243327656
0.012136237983442405,1.3675585609575103
0.012305240043592616,1.36443709609668
0.012476595526308698,1.3692736249808222
0.012650337203959038,1.365330267262342
0.012826498305280598,1.3671229114703969
0.013005112521734086,1.3630771766670946
0.013186214013947485,1.3720363923836492
0.013369837418249465,1.3635866372229213
0.01355601785329369,1.3630619865566103
0.013744790926775366,1.3640445472037692
0.013936192742241421,1.3713619550321978
0.014130259905995337,1.36374059548254
0.014327029534098309,1.363960778998984
0.014526539259467812,1.3690332417480697
0.014728827239075018,1.3626153488586037
0.014933932161242518,1.369740284730302
0.01514189325304352,1.3694999936082255
0.015352750287804227,1.3712394615242718
0.01556654359271062,1.3688097899311948
0.01578331405652118,1.3681462349054998
0.016003103137387002,1.365294132648321
0.016225952870780873,1.3648270506472002
0.016451905877536626,1.3630688500089614
0.016681005372000592,1.369628292528335
0.016913295170296487,1.367364430669965
0.01714881969870539,1.36891841621572
0.017387624002162504,1.3661743502500765
0.017629753752872058,1.363447820554136
0.017875255259042353,1.3664204571722955
0.018124175473742378,1.36394911828354
0.018376562003881707,1.3668637810396065
0.018632463119315597,1.3599955998766313
0.018891927762076665,1.3668706826327621
0.01915500555573528,1.3744703576384953
0.019421746814890263,1.3689298993959234
0.019692202554791715,1.3654805496241904
0.019966424501097934,1.3688254531013218
0.020244465099768037,1.3656181238049672
0.02052637752709252,1.3653059605588744
0.02081221569986339,1.3621917585270429
0.021102034285685942,1.3639106484988395
0.021395888713434216,1.3644814404384704
0.021693835183851845,1.3720065510354713
0.021995930680300747,1.3698945301187475
0.022302232979659387,1.3675852126683516
0.022612800663372772,1.3655609952030767
0.022927693128656487,1.36879727513372
0.02324697059985648,1.368925485336383
0.023570694139967277,1.367824959712652
0.023898925662310503,1.3682008957700227
0.02423172794237598,1.3731367120182412
0.024569164629827903,1.3680258420989941
0.024911300260677886,1.3657062063124565
0.025258200269627846,1.365037370443748
0.025609931002584595,1.3690996230061487
0.025966559729348696,1.3626364733135043
0.0263281546564802,1.361362023759306
0.02669478494034321,1.3646063674560633
0.027066520700332414,1.370731969216121
0.027443433032283655,1.3652926664073426
0.02782559402207126,1.361753523734557
0.028213076759394707,1.3631421311017629
0.02860595535175742,1.3702933061820524
0.029004304938639917,1.3664137490915276
0.029408201705870638,1.3745349175976773
0.029817722900196734,1.3665961163174436
0.030232946844057765,1.36413049751034
0.030653952950565267,1.3658226926200727
0.031080821738690638,1.3661531413363754
0.03151363484866479,1.3697451330169477
0.03195247505759213,1.3700694752867897
0.03239742629528195,1.3641298775715027
0.03284857366030044,1.3695327497932221
0.03330600343624589,1.3624415835524333
0.033769803108250916,1.3650812437139928
0.034240061379714255,1.3622050904569194
0.034716868189265594,1.3660342654854518
0.03520031472796679,1.3683551900127617
0.0356904934567523,1.362938235251371
0.0361874981241128,1.3712968900322045
0.03669142378402494,1.3700195852236352
0.03720236681413066,1.3725131176067946
0.03772042493416997,1.3648891872784694
0.03824569722466999,1.370355523724443
0.03877828414589457,1.364431543698353
0.0393182875570577,1.3671447985416614
0.039865810735804384,1.3689124307571117
0.04042095839796306,1.3690597580714108
0.040983836717572615,1.3676340548020938
0.04155455334718875,1.3606858026580977
0.04213321743847289,1.3621383707812025
0.042719939663067766,1.3699833874095853
0.043314832233763985,1.3720062077620503
0.04391800892596086,1.3679812827639497
0.044529585099426554,1.3649805753917295
0.04514967772036102,1.3662029928103796
0.045778405383766166,1.367853537477355
0.046415888336127774,1.3639365037866285
0.04706224849841281,1.3658560783884623
0.047717609489387455,1.364578251711783
0.04838209664925957,1.3691839044238001
0.04905583706365046,1.3690236503423572
0.04973895958790062,1.369463224823046
0.050431594871713586,1.3730087987003101
0.05113387538414326,1.3636017227085548
0.05184593543892913,1.3679703329225117
0.05256791122018425,1.3669900079760269
0.05329994080844088,1.372916382923681
0.05404216420705915,1.3625903086039464
0.05479472336900287,1.3644075323416751
0.055557762223988776,1.368360323560207
0.05633142670601358,1.3631863147303702
0.05711586478126429,1.3688638044063615
0.05791122647641758,1.369797970789158
0.05871766390733255,1.3691043717768985
0.0595353313081437,1.368299285726701
0.0603643850607587,1.3668907964526267
0.061204983724766966,1.364225094057016
0.062057288067765004,1.3675856357506377
0.06292146109610344,1.3672873984713583
0.06379766808606283,1.3679592711296809
0.06468607661546327,1.3651069871073045
0.06558685659571428,1.3625497873895325
0.06650018030431118,1.3698843383949657
0.06742622241778343,1.3723848198982467
0.06836516004510239,1.3703963790190652
0.06931717276155408,1.3664012551176703
0.07028244264308345,1.3663964083345752
0.07126115430111746,1.368015784178375
0.07225349491787214,1.3683874414022847
0.0732596542821523,1.362661750485089
0.07427982482564918,1.3735785936395941
0.07531420165974367,1.371598476226181
0.07636298261282241,1.3674155054518475
0.0774263682681127,1.3703499444844494
0.07850456200204509,1.3716632011964134
0.07959777002314986,1.3695661083188957
0.080706201411495,1.3667681873758404
0.0818300681586739,1.3674432848273055
0.08296958520834907,1.3676175258424004
0.08412497049736119,1.3668639148538169
0.08529644499741025,1.3673278596457046
0.08648423275731718,1.3671100619245347
0.08768856094587427,1.3678820893838712
0.08890965989529158,1.3691154794598388
0.09014776314524918,1.3668105810588644
0.09140310748756232,1.367662912062801
0.09267593301146883,1.3699615324123333
0.0939664831495469,1.3717376603434448
0.0952750047242729,1.365298964413092
0.09660174799522646,1.3755371073256597
0.09794696670695395,1.3747761699191652
0.09931091813749801,1.3683737376662417
0.1006938631476027,1.3691407740390942
0.10209606623060465,1.3661928748013168
0.10351779556301763,1.3725562315288466
0.10495932305582277,1.369105504343915
0.10642092440647247,1.3742376948403863
0.10790287915161836,1.3651486825224641
0.10940547072057424,1.3674247694307557
0.11092898648952228,1.3688209989617357
0.1124737178364752,1.3647763750109216
0.11403996019700331,1.3688233776058858
0.11562801312073753,1.3785622488428912
0.11723818032865986,1.3720785280217915
0.11887076977119033,1.3760085169947995
0.12052609368708427,1.3701537554166725
0.12220446866314887,1.3718054876532078
0.12390621569479156,1.3677966022794639
0.125631660247412,1.371564584815743
0.12738113231864784,1.3730276657734135
0.1291549665014884,1.371976676519674
0.13095350204826678,1.3652342789058247
0.1327770829355429,1.371916848102729
0.13462605792989096,1.3722692410389317
0.1365007806546014,1.3702151425584095
0.13840160965731316,1.3732553774808258
0.1403289084785873,1.3686126454471816
0.1422830457214352,1.3749523635863448
0.14426439512181574,1.3718632733842575
0.146273335620113,1.3708225461836308
0.14831025143361043,1.3632786841874867
0.15037553212997384,1.376460589628401
0.1524695727017573,1.3716299809864416
0.1545927736419477,1.3705999150442818
0.1567455410205595,1.3721712316839791
0.1589282865622978,1.3726367588899202
0.161141427725302,1.369665709579383
0.1633853877809862,1.367853437122345
0.16566059589499135,1.371638480324917
0.16796748720926533,1.3795605172088061
0.17030650292528443,1.3706842338455136
0.1726780903884356,1.3679807374312114
0.17508270317357252,1.3796431634853419
0.17752080117176341,1.3709302595084703
0.17999285067824763,1.367677144407184
0.18249932448161524,1.370245829531026
0.18504070195423022,1.3697685499565286
0.18761746914391214,1.3759607707662795
0.1902301188668944,1.3694137177187897
0.19287915080207776,1.37653330636662
0.19556507158659492,1.3717437747084844
0.19828839491270714,1.374408193443607
0.2010496416260499,1.3715470385728585
0.20384933982524622,1.371503072379676
0.2066880249629082,1.3752272155729512
0.2095662399480433,1.3713934862717152
0.21248453524988828,1.372228922841689
0.21544346900318845,1.3732871445258321
0.21844360711494262,1.3732273251220823
0.22148552337263594,1.3679486288423361
0.2245697995539774,1.3763328170838314
0.227697025538168,1.3739162742230102
0.23086779941871696,1.3757367490160766
0.2340827276178292,1.3743951177313616
0.23734242500238661,1.3726212683390286
0.2406475150015424,1.3743993759231175
0.243998629725955,1.3705508417696384
0.2473964100886814,1.3729598097715956
0.25084150592775384,1.3763497701730423
0.25433457613046484,1.3768813383420884
0.25787628875938007,1.3766172141469535
0.26146732118010924,1.37441104880653
0.2651083601908539,1.3833950303473743
0.2688001021537605,1.376252135459151
0.2725432531281028,1.3779380979497624
0.27633852900531697,1.3711542919523085
0.28018665564591955,1.3718183662791112
0.2840883690183304,1.3715039965325655
0.28804441533962977,1.3746970776263587
0.29205555121827453,1.3786351274742308
0.29612254379880343,1.3718604334603066
0.30024617090855493,1.3714658236485875
0.3044272212064303,1.3778305713685537
0.30866649433372745,1.3766153188493833
0.312964801067075,1.3780623106900602
0.31732296347349764,1.3745787906864901
0.32174181506763716,1.3838019002513693
0.326222200971167,1.3770224561498137
0.33076497807442423,1.3809135573776161
0.3353710152002929,1.3769804751786858
0.34004119327037063,1.3767457178558051
0.3447764054734464,1.3883199750863364
0.3495775574363275,1.376937317484777
0.3544455673970436,1.3798433099057892
0.3593813663804626,1.3797303899829034
0.36438589837635443,1.3763480234210677
0.36946012051993027,1.3753284739984515
0.3746050032748993,1.3802859888382837
0.37982153061907364,1.3830537003119536
0.3851107002325569,1.3797877382123351
0.390473523688556,1.377009625879906
0.39591102664684585,1.3724012723850965
0.4014242490499322,1.3754753946748828
0.4070142453219439,1.380615177745537
0.4126820845702952,1.3800847209576326
0.418428850790158,1.3834524938627093
0.4242556430717777,1.3824127138843725
0.4301635758106795,1.3777529483615039
0.4361537789208006,1.381548132512809
0.4422273980505897,1.3812290799167772
0.4483855948021186,1.3826735673554675
0.4546295469532399,1.3830124077200645
0.46096044868284336,1.3843153935479007
0.46737951079924633,1.3811605242196554
0.4738879609717651,1.3787925657418882
0.4804870439655129,1.378294820195307
0.4871780218794631,1.3887070644099806
0.4939621743878321,1.3796491539092557
0.5008407989848213,1.3851061845337707
0.5078152112327671,1.3800587167153588
0.5148867450137492,1.3856563621497864
0.5220567527846975,1.382469656740095
0.5293266058360562,1.3829259496274058
0.5366976945540476,1.3833446225702641
0.5441714286865893,1.3906176414088955
0.5517492376129123,1.3830547194295941
0.5594325706169377,1.3845291383804794
0.5672228971644544,1.3779618594635588
0.5751217071841613,1.3894816106766434
0.5831305113526225,1.3834285761061138
0.5912508413831875,1.383334962342736
0.5994842503189409,1.3845864203243003
0.6078323128297229,1.3882769848467575
0.6162966255132942,1.3892548523464814
0.6248788072006894,1.3898809361029631
0.6335804992658248,1.3854054519297796
0.642403365939419,1.387493501156423
0.6513490946272803,1.387378341164331
0.6604193962330305,1.3866256551167646
0.6696160054853222,1.3893523135466497
0.6789406812696106,1.389016513027056
0.6883952069645496,1.3899415850904233
0.697981390783066,1.3928331729390637
0.707701066118189,1.3878042509130195
0.7175560918936928,1.3921057756564763
0.7275483529196225,1.3941780525781755
0.737679760252773,1.391218541547819
0.7479522515621821,1.3924043278199567
0.7583677914997191,1.3914798566218138
0.7689283720758313,1.390912381958035
0.7796360130405229,1.3891142040740776
0.790492762269642,1.3957256328210845
0.8015006961565405,1.394803922496765
0.8126619200091946,1.3936829694842743
0.823978568452852,1.389095639945462
0.8354528058382863,1.3946730668515086
0.8470868266557402,1.3916494696353479
0.858882855954625,1.3943750820162526
0.8708431497690724,1.4036863089638165
0.8829699955494091,1.3975949038254838
0.8952657125996392,1.399829381799747
0.9077326525210223,1.3936489518569097
0.9203731996618221,1.397511104620377
0.9331897715733238,1.3935478875223828
0.9461848194722002,1.3984092405029376
0.9593608287093147,1.4001985229400313
0.9727203192450538,1.395637914062068
0.9862658461312821,1.396774856000441
1.0,1.3988817181137991
1.0139254075588142,1.4029815853948964
1.0280447320933097,1.3971374838187909
1.042360673976401,1.39606860494215
1.056875971184805,1.4024348346869813
1.0715933998226712,1.40666802175707
1.0865157746525373,1.404618406892942
1.101645949633657,1.4039275132096163
1.1169868184678227,1.4039679871755797
1.1325413151528128,1.400891044839074
1.148312414543511,1.40793346282751
1.1643031329208755,1.4061045348116041
1.1805165285688055,1.4032931270777727
1.1969557023590427,1.4090859283513477
1.2136237983442417,1.4079998023594011
1.2305240043592616,1.4058392815468534
1.2476595526308685,1.406737502034282
1.265033720395904,1.4029779260101967
1.2826498305280598,1.4089008624362576
1.30051125217341,1.4093856469172596
1.3186214013947486,1.4071981677060148
1.3369837418249453,1.4155894858243676
1.355601785329369,1.4120699954437117
1.3744790926775368,1.4103953418708168
1.3936192742241436,1.413805714844477
1.4130259905995337,1.4134856408133476
1.4327029534098294,1.41814542755032
1.4526539259467812,1.4160049369125927
1.4728827239075017,1.4116303819856941
1.4933932161242534,1.4128012379585437
1.514189325304352,1.413431729810076
1.535275028780421,1.4152132561853352
1.556654359271062,1.418515022432872
1.5783314056521165,1.4234183613183395
1.6003103137387018,1.4244163936191578
1.622595287078087,1.4215211058216863
1.6451905877536608,1.4221623803956096
1.6681005372000592,1.4221339228967587
1.691329517029647,1.4275350630012178
1.7148819698705409,1.4262178675922847
1.7387624002162505,1.4195369259373267
1.762975375287204,1.4250030177812532
1.7875255259042355,1.420951757807314
1.8124175473742359,1.4278805522337799
1.8376562003881725,1.432889354202472
1.8632463119315599,1.4300634071666383
1.8891927762076643,1.4284044755312737
1.9155005555735278,1.4313992243687044
1.9421746814890244,1.427853804339918
1.9692202554791736,1.4329884221698794
1.9966424501097935,1.4367185729254521
2.024446509976802,1.4336764948782008
2.052637752709252,1.434206240980758
2.081221569986337,1.4366039040516803
2.1102034285685964,1.437947652759252
2.1395888713434217,1.4370877178030617
2.169383518385182,1.447329123428336
2.1995930680300746,1.434589337420812
2.2302232979659364,1.440243299561441
2.2612800663372794,1.4457265548395422
2.292769312865649,1.441856962097724
2.3246970599856502,1.445012496170027
2.3570694139967276,1.4464039864903682
2.389892566231048,1.4492678941562205
2.4231727942376007,1.4514590315393296
2.45691646298279,1.4469460204983335
2.491130026067791,1.454171398909014
2.525820026962785,1.4563937657221844
2.560993100258457,1.4566397401170563
2.5966559729348724,1.4568350536533414
2.63281546564802,1.4545129782201558
2.6694784940343235,1.4555256407680175
2.7066520700332415,1.457311289681389
2.7443433032283626,1.4598580941915638
2.782559402207126,1.4630476862489892
2.8213076759394706,1.4602009176168174
2.860595535175745,1.4620350173771137
2.9004304938639915,1.467496045989617
2.940820170587061,1.4626012367423986
2.9817722900196735,1.4653215917376303
3.0232946844057764,1.4657521997913512
3.06539529505653,1.474111805873261
3.108082173869064,1.4681274132499678
3.151363484866476,1.477470600766379
3.195247505759214,1.4754177847805203
3.2397426295281955,1.4786124356032813
3.284857366030047,1.478967694733877
3.330600343624589,1.478707051917792
3.376980310825088,1.4845195327010663
3.4240061379714257,1.4813135686654422
3.4716868189265595,1.4822071529642473
3.5200314727966826,1.4876958604436221
3.5690493456752295,1.4988073579573655
3.6187498124112767,1.496445446734836
3.669142378402494,1.489053308131442
3.720236681413066,1.4913387911393623
3.7720424934170014,1.4944174141349675
3.824569722466999,1.4952258595908372
3.8778284145894535,1.4992753160984942
3.9318287557057703,1.5022317504863383
3.986581073580439,1.4982399560124793
4.0420958397963105,1.4984462621041426
4.0983836717572615,1.5049996796585192
4.155455334718871,1.5068098852958027
4.213321743847289,1.5062289720824082
4.271993966306777,1.5113378471820842
4.331483223376403,1.5173919834905158
4.391800892596086,1.5148546401064626
4.4529585099426505,1.5173028612827433
4.514967772036102,1.5202774463229516
4.577840538376616,1.525299550630299
